"state","id","category","title","body","amenities","bathrooms","bedrooms","currency","fee","has_photo","pets_allowed","price","price_display","price_type","square_feet","address","cityname","latitude","longitude","source","time","Average_Income","Percent_Change"
"OH",5664579642,"housing/rent/apartment","Five BR 38 W Oakland Avenue","This unit is located at 38 W Oakland Avenue, Columbus, 43201, OHMonthly rental rates range from $3200We have 5 beds units available for rent Apartment available amenities:-- Range / Oven- Hard wood floors- Microwave- Dishwasher- Stainless Appliances- Granite Countertop- In-Unit Laundry- Refrigerator","Dishwasher,Refrigerator",3,5,"USD","No","Thumbnail","None",3200,"$3,200","Monthly",1805,"38 W Oakland Ave","Columbus",39.9974,-82.9829,"RentLingo",1577015758,"$57,880","1.76%"
"OH",5668618971,"housing/rent/apartment","Two BR 2721 Pine Trace Drive","This unit is located at 2721 Pine Trace Drive, Maumee, 43537, OHMonthly rental rates range from $995We have 2 beds units available for rent Apartment features include:-- Range / Oven- Living Room- Freezer- Secured Entry- Near Fire Department- Refrigerator","Refrigerator",1,2,"USD","No","Thumbnail","Cats,Dogs",995,"$995","Monthly",1800,"2721 Pine Trace Dr","Maumee",41.5781,-83.6642,"RentLingo",1577358892,"$57,880","1.76%"
"OH",5668615847,"housing/rent/apartment","One BR 300 Springboro Ln.","This unit is located at 300 Springboro Ln., Columbus, 43235, OHMonthly rental rates range from $950 - $1040We have one - two beds units available for rent Apartment features include:-- Furnished- Balcony, Deck, Patio- A/c- Dishwasher- On-Site Laundry- Washer/dryer Connections- Refrigerator- Fitness facilities","Cable or Satellite,Dishwasher,Fireplace,Internet Access,Patio/Deck,Pool,Refrigerator",1,1,"USD","No","Thumbnail","Cats,Dogs",1040,"$1,040","Monthly",600,"300 Springboro Lane","Columbus",39.9974,-82.9829,"RentLingo",1577358700,"$57,880","1.76%"
"OH",5664568520,"housing/rent/apartment","One BR 3620-3642 Tarpis","This unit is located at 3620-3642 Tarpis, Cincinnati, 45208, OHMonthly rental rates range from $899 - $999We have one - two beds units available for rent Apartment available amenities:-- Dishwasher- On-Site Laundry- Microwave- Carpet- Overhead fans- Balcony, Deck, Patio- Fitness facilities- Central A / C","Dishwasher,Parking,Patio/Deck",1,1,"USD","No","Thumbnail","Cats,Dogs",899,"$899","Monthly",575,"3620-3642 Tarpis","Cincinnati",39.1679,-84.4933,"RentLingo",1577014884,"$57,880","1.76%"
"OH",5668615889,"housing/rent/apartment","One BR 1480 Runaway Bay Drive","This unit is located at 1480 Runaway Bay Drive, Columbus, 43204, OHMonthly rental rates range from $1125 - $1325We have one - two beds units available for rent Apartment features include:-- Sheltered parking- In-Unit Laundry- Dishwasher- Balcony, Deck, Patio- Air conditioned- Storage- Refrigerator- Fitness facilities","Cable or Satellite,Clubhouse,Dishwasher,Fireplace,Parking,Patio/Deck,Pool,Refrigerator,Storage,Tennis",1,1,"USD","No","Thumbnail","Cats,Dogs",1125,"$1,125","Monthly",676,"1480 Runaway Bay Dr","Columbus",39.985,-83.0728,"RentLingo",1577358702,"$57,880","1.76%"
"OH",5664568542,"housing/rent/apartment","Studio apartment 145 W Mcmillan","This unit is located at 145 W Mcmillan, Cincinnati, 45219, OHMonthly rental rates range from $785 - $1754We have studio - 3 beds units available for rent Apartment available amenities:-- On Bus Line- Secured Entry- Sheltered parking- Range / Oven- Hard wood floors- Refrigerator- On-Site Laundry- Dishwasher","Dishwasher,Parking,Refrigerator",1,3,"USD","No","Thumbnail","Cats",785,"$785","Monthly",428,"145 W McMillan","Cincinnati",39.1679,-84.4933,"RentLingo",1577014885,"$57,880","1.76%"
"OH",5668625638,"housing/rent/apartment","Four BR 363 E 12th Ave","This unit is located at 363 E 12th Ave, Columbus, 43201, OHMonthly rental rates range from $1700We have 4 beds units available for rent Apartment features include:-- Garbage Disposal- Balcony, Deck, Patio- In-Unit Laundry- Laundry hookups- Refrigerator- Dishwasher- On-Site Laundry- A/c","Cable or Satellite,Dishwasher,Garbage Disposal,Parking,Patio/Deck,Refrigerator",2,4,"USD","No","Thumbnail","Cats,Dogs",1700,"$1,700","Monthly",2000,"363 E 12th Avenue","Columbus",39.9974,-82.9829,"RentLingo",1577359329,"$57,880","1.76%"
"OH",5668622410,"housing/rent/apartment","One BR 2552 Madison Road","This unit is located at 2552 Madison Road, Cincinnati, 45208, OHMonthly rental rates range from $1150 - $1400We have one - two beds units available for rent Apartment features include:-- Sun Room- Off-Street parking- Wooden floors- Dishwasher- Range / Oven- Water Included- Refrigerator- Heat Included","Dishwasher,Parking,Refrigerator",1,1,"USD","No","Thumbnail","Cats",1150,"$1,150","Monthly",970,"2552 Madison Rd","Cincinnati",39.1679,-84.4933,"RentLingo",1577359119,"$57,880","1.76%"
"OH",5664568452,"housing/rent/apartment","Four BR 2704 Jefferson","This unit is located at 2704 Jefferson, Cincinnati, 45219, OHMonthly rental rates range from $3240We have 4 beds units available for rent Apartment available amenities:-- Air conditioned- Fitness facilities- Controlled Access- Dishwasher- Balcony, Deck, Patio- Furnished- On Bus Line- Handicapped access","Cable or Satellite,Dishwasher,Elevator,Garbage Disposal,Gated,Internet Access,Parking,Patio/Deck,Refrigerator",2,4,"USD","No","Thumbnail","None",3240,"$3,240","Monthly",1470,"2704 Jefferson","Cincinnati",39.1679,-84.4933,"RentLingo",1577014880,"$57,880","1.76%"
"OH",5664568638,"housing/rent/apartment","Two BR 141 Wellington Place","This unit is located at 141 Wellington Place, Cincinnati, 45219, OHMonthly rental rates range from $1648We have 2 beds units available for rent Apartment available amenities:-- Handicapped access- Ac- Controlled Access- Sheltered parking- Dishwasher- Balcony, Deck, Patio- On Bus Line- Fitness facilities","Clubhouse,Dishwasher,Elevator,Gated,Parking,Patio/Deck,Pool,Refrigerator",2,2,"USD","No","Thumbnail","Cats,Dogs",1648,"$1,648","Monthly",949,"141 Wellington Place","Cincinnati",39.1679,-84.4933,"RentLingo",1577014890,"$57,880","1.76%"
"OH",5668627721,"housing/rent/apartment","Studio apartment 5123 Ryan Rd","This unit is located at 5123 Ryan Rd, Toledo, 43614, OHMonthly rental rates range from $600 - $675We have studio - 2 beds units available for rent","Dishwasher,Parking,Pool,Refrigerator",1,2,"USD","No","Thumbnail","Cats,Dogs",600,"$600","Monthly",550,"5123 Ryan Road","Toledo",41.6675,-83.5837,"RentLingo",1577359485,"$57,880","1.76%"
"OH",5642310364,"housing/rent/apartment","One BR 1586 - 1588 Indianola Ave","This unit is located at 1586 - 1588 Indianola Ave, Columbus, 43201, OHMonthly rental rates range from $720 - $1500We have one - three beds units available for rent Apartment available amenities:-- Range / Oven- Living Room- Carpet- Freezer- Refrigerator- Water Included- Air conditioner- Electric Included","Cable or Satellite,Refrigerator",1,1,"USD","No","Thumbnail","Cats",720,"$720","Monthly",400,"1586  1588 Indianola Avenue","Columbus",39.9974,-82.9829,"RentLingo",1575637686,"$57,880","1.76%"
"OH",5648113853,"housing/rent/apartment","Two BR 29 E Norwich Ave","This unit is located at 29 E Norwich Ave, Columbus, 43201, OHMonthly rental rates range from $1080We have 2 beds units available for rent Apartment available amenities:-- Off-Onstreet parking- On-Site Laundry- Air conditioned","Parking",1,2,"USD","No","Thumbnail","None",1080,"$1,080","Monthly",700,"29 E Norwich Avenue","Columbus",39.9974,-82.9829,"RentLingo",1575976778,"$57,880","1.76%"
"OH",5642319976,"housing/rent/apartment","Four BR 2293 Summit St","This unit is located at 2293 Summit St, Columbus, 43202, OHMonthly rental rates range from $1500We have 4 beds units available for rent Apartment available amenities:-- Dishwasher- In-Unit Laundry- Range / Oven- Central A / C- Refrigerator- Off-Onstreet parking","Dishwasher,Parking,Refrigerator",1,4,"USD","No","Thumbnail","Cats,Dogs",1500,"$1,500","Monthly",1500,"2293 Summit St","Columbus",39.9974,-82.9829,"RentLingo",1575638372,"$57,880","1.76%"
"OH",5653563415,"housing/rent/apartment","Three BR 1139 King Ave","This unit is located at 1139 King Ave, Columbus, 43212, OHMonthly rental rates range from $1500We have 3 beds units available for rent Apartment available amenities:-- Balcony, Deck, Patio- Off-Parking on street- In-Unit Laundry- Ac- Trash Removal Included- Dishwasher","Dishwasher,Parking,Patio/Deck",2,3,"USD","No","Thumbnail","Cats",1500,"$1,500","Monthly",1200,"1139 King Avenue","Columbus",39.9974,-82.9829,"RentLingo",1576322158,"$57,880","1.76%"
"OH",5653564211,"housing/rent/apartment","Two BR 160 E Norwich Ave","This unit is located at 160 E Norwich Ave, Columbus, 43201, OHMonthly rental rates range from $1140We have 2 beds units available for rent Apartment available amenities:-- Dishwasher- Central A / C- In-Unit Laundry- Pantry- Refrigerator- Range / Oven- Carpet- Freezer","Dishwasher,Parking,Refrigerator",1,2,"USD","No","Thumbnail","None",1140,"$1,140","Monthly",850,"160 E Norwich Avenue","Columbus",39.9974,-82.9829,"RentLingo",1576322200,"$57,880","1.76%"
"OH",5664568342,"housing/rent/apartment","Two BR 2753 Townterrace Dr.","This unit is located at 2753 Townterrace Dr., Cincinnati, 45251, OHMonthly rental rates range from $774 - $1034We have two - three beds units available for rent Apartment available amenities:-- Dishwasher- Refrigerator- Garbage Disposal- Washer dryer Connections- Balcony, Deck, Patio- On-Site Laundry- Pool- A-c","Cable or Satellite,Dishwasher,Garbage Disposal,Patio/Deck,Playground,Pool,Refrigerator",1,2,"USD","No","Thumbnail","Cats,Dogs",774,"$774","Monthly",810,"2753 Townterrace Drive","Cincinnati",39.1679,-84.4933,"RentLingo",1577014874,"$57,880","1.76%"
"OH",5668615898,"housing/rent/apartment","Two BR 5399 Grand Drive","This unit is located at 5399 Grand Drive, Dublin, 43016, OHMonthly rental rates range from $1029 - $1762We have two - three beds units available for rent Apartment features include:-- Dishwasher- Sheltered parking- Balcony, Deck, Patio- A-c- Fitness facilities- Refrigerator- Pool","Dishwasher,Parking,Patio/Deck,Pool,Refrigerator",2,2,"USD","No","Thumbnail","Cats,Dogs",1029,"$1,029","Monthly",1110,"5399 Grand Dr","Dublin",40.11,-83.1087,"RentLingo",1577358703,"$57,880","1.76%"
"OH",5668624996,"housing/rent/apartment","One BR 900 Nettle Dr","This unit is located at 900 Nettle Dr, Columbus, 43210, OHMonthly rental rates range from $1050 - $1610We have one - two beds units available for rent Apartment features include:-- Storage- Refrigerator- In-Unit Laundry- Surface Parking- Walk in Closets- Hard wood floors- Dishwasher- Garbage Disposal","Cable or Satellite,Dishwasher,Garbage Disposal,Parking,Refrigerator,Storage",1,1,"USD","No","Thumbnail","Cats",1050,"$1,050","Monthly",600,"900 Nettle Drive","Columbus",39.9974,-82.9829,"RentLingo",1577359284,"$57,880","1.76%"
"OH",5659896839,"housing/rent/apartment","Two BR 1680 Summit Street","This unit is located at 1680 Summit Street, Columbus, 43201, OHMonthly rental rates range from $900We have 2 beds units available for rent Apartment features include:-- Air conditioner- On-Site Laundry- Water Included- Surface Parking","Parking",1,2,"USD","No","Thumbnail","Cats",900,"$900","Monthly",750,"1680 Summit St","Columbus",39.9974,-82.9829,"RentLingo",1576666339,"$57,880","1.76%"
"OH",5664568324,"housing/rent/apartment","Two BR 1550 W, Royalton Road","This unit is located at 1550 W, Royalton Road, Broadview Heights, 44147, OHMonthly rental rates range from $650We have 2 beds units available for rent Apartment available amenities:-- Air conditioner- Fitness facilities- Carpet- On-Site Laundry- Refrigerator- Living Room- Surface Parking- Pool","Cable or Satellite,Golf,Parking,Pool,Refrigerator",1,2,"USD","No","Thumbnail","Cats",650,"$650","Monthly",630,"1550 W Royalton Rd","Broadview Heights",41.321,-81.6752,"RentLingo",1577014872,"$57,880","1.76%"
"OH",5664568310,"housing/rent/apartment","One BR 1001 Huron Road","This unit is located at 1001 Huron Road, Cleveland, 44115, OHMonthly rental rates range from $1100 - $2100We have one - three beds units available for rent Apartment available amenities:-- Public Transportation- Dishwasher- Refrigerator- Sheltered parking- Controlled Access- In-Unit Laundry- On Bus Line- Fitness facilities","Cable or Satellite,Dishwasher,Internet Access,Parking,Refrigerator",1,1,"USD","No","Thumbnail","Cats,Dogs",1100,"$1,100","Monthly",850,"1001 Huron Rd","Cleveland",41.4648,-81.6794,"RentLingo",1577014871,"$57,880","1.76%"
"OH",5664568464,"housing/rent/apartment","One BR 65 West Mcmillan","This unit is located at 65 West Mcmillan, Cincinnati, 45219, OHMonthly rental rates range from $1089 - $2799We have one - four beds units available for rent Apartment available amenities:-- A/c- Handicapped access- Refrigerator- Fitness facilities- Hardwood flooring- Dishwasher- Balcony, Deck, Patio- In-Unit Laundry","Clubhouse,Dishwasher,Gated,Internet Access,Parking,Patio/Deck,Refrigerator",1,1,"USD","No","Thumbnail","Cats,Dogs",1089,"$1,089","Monthly",585,"65 West McMillan","Cincinnati",39.1679,-84.4933,"RentLingo",1577014881,"$57,880","1.76%"
"OH",5659896856,"housing/rent/apartment","Two BR 90 E 14th Ave","This unit is located at 90 E 14th Ave, Columbus, 43201, OHMonthly rental rates range from $1040We have 2 beds units available for rent Apartment features include:-- On-Site Laundry- Trash Removal Included- A/c- Refrigerator- Garbage Disposal- Heat: Forced Air- Carpet- Range / Oven","Garbage Disposal,Parking,Refrigerator",1,2,"USD","No","Thumbnail","None",1040,"$1,040","Monthly",700,"90 E 14th Avenue","Columbus",39.9974,-82.9829,"RentLingo",1576666340,"$57,880","1.76%"
"OH",5668617697,"housing/rent/apartment","One BR 2529 N. Erie Street","This unit is located at 2529 N. Erie Street, Toledo, 43611, OHMonthly rental rates range from $450We have 1 beds units available for rent Apartment features include:-- Refrigerator- Carpet- Freezer- Living Room- Walk in Closets- Surface Parking- Range / Oven- Overhead fans","Parking,Refrigerator",1,1,"USD","No","Thumbnail","None",450,"$450","Monthly",672,"2529 N Erie St","Toledo",41.6675,-83.5837,"RentLingo",1577358807,"$57,880","1.76%"
"OH",5659898271,"housing/rent/apartment","Three BR 250 W Norwich Ave","This unit is located at 250 W Norwich Ave, Columbus, 43201, OHMonthly rental rates range from $2835 - $3680We have three - four beds units available for rent Apartment features include:-- Fitness facilities- Handicapped access- Dishwasher- Internet Included- Ac- Furnished- Balcony, Deck, Patio- Controlled Access","Cable or Satellite,Dishwasher,Elevator,Garbage Disposal,Gated,Internet Access,Parking,Patio/Deck,Refrigerator",3,3,"USD","No","Thumbnail","None",2835,"$2,835","Monthly",1148,"250 W Norwich Avenue","Columbus",39.9974,-82.9829,"RentLingo",1576666424,"$57,880","1.76%"
"OH",5664579808,"housing/rent/apartment","Three BR 180 Chittenden Ave","This unit is located at 180 Chittenden Ave, Columbus, 43213, OHMonthly rental rates range from $1300We have 3 beds units available for rent Apartment available amenities:-- In-Unit Laundry- Electric Included- Water Included- Cable Included- Internet Included- Furnished- Heat Included- Air conditioned","Cable or Satellite,Internet Access,Parking,Refrigerator",1,3,"USD","No","Thumbnail","Cats",1300,"$1,300","Monthly",900,"180 Chittenden Avenue","Columbus",39.9974,-82.9829,"RentLingo",1577015775,"$57,880","1.76%"
"OH",5664568587,"housing/rent/apartment","Two BR 2825-2875 Vine","This unit is located at 2825-2875 Vine, Cincinnati, 45219, OHMonthly rental rates range from $1679We have 2 beds units available for rent Apartment available amenities:-- In-Unit Laundry- Sheltered parking- Handicapped access- On Bus Line- Air conditioned- Balcony, Deck, Patio- Fitness facilities- Dishwasher","Clubhouse,Dishwasher,Elevator,Internet Access,Parking,Patio/Deck,Pool,Refrigerator",2,2,"USD","No","Thumbnail","Cats",1679,"$1,679","Monthly",1010,"2825-2875 Vine","Cincinnati",39.1679,-84.4933,"RentLingo",1577014887,"$57,880","1.76%"
"OH",5668619011,"housing/rent/apartment","One BR 3215 Milstead Drive","This unit is located at 3215 Milstead Drive, Toledo, 43606, OHMonthly rental rates range from $680 - $1250We have one - three beds units available for rent Apartment features include:-- Pool- Washer/dryer Connections- Dishwasher- Air conditioned- Refrigerator- Surface Parking- Balcony, Deck, Patio- Sheltered parking","Dishwasher,Parking,Patio/Deck,Playground,Pool,Refrigerator,Tennis",1,1,"USD","No","Thumbnail","Cats,Dogs",680,"$680","Monthly",622,"3215 Milstead Dr","Toledo",41.6675,-83.5837,"RentLingo",1577358895,"$57,880","1.76%"
"OH",5668615295,"housing/rent/apartment","One BR 8288 Wooster Pike","This unit is located at 8288 Wooster Pike, Cincinnati, 45227, OHMonthly rental rates range from $850 - $997We have one - two beds units available for rent Apartment features include:-- Dishwasher- Public Transportation- Pool- Balcony, Deck, Patio- On-Site Laundry- Refrigerator- Surface Parking- A-c","Cable or Satellite,Clubhouse,Dishwasher,Parking,Patio/Deck,Playground,Pool,Refrigerator,View",1,1,"USD","No","Thumbnail","Cats,Dogs",850,"$850","Monthly",770,"8288 Wooster Pike","Cincinnati",39.1679,-84.4933,"RentLingo",1577358668,"$57,880","1.76%"
"OH",5668625646,"housing/rent/apartment","Studio apartment 855 Chambers Rd","This unit is located at 855 Chambers Rd, Columbus, 43212, OHMonthly rental rates range from $650 - $725We have studio - 1 beds units available for rent Apartment features include:-- Dining area- On-Site Laundry- Refrigerator- Water Included- Off-Parking on street- A-c- Living Room- Range / Oven","Parking,Refrigerator",1,1,"USD","No","Thumbnail","None",650,"$650","Monthly",300,"855 Chambers Road","Columbus",39.9974,-82.9829,"RentLingo",1577359330,"$57,880","1.76%"
"OH",5664568426,"housing/rent/apartment","One BR 310 Oak","This unit is located at 310 Oak, Cincinnati, 45219, OHMonthly rental rates range from $740 - $989We have one - two beds units available for rent Apartment available amenities:-- Dishwasher- Controlled Access- Fitness facilities- A-c- Handicapped access- Refrigerator- On Bus Line- On-Site Laundry","Cable or Satellite,Clubhouse,Dishwasher,Elevator,Parking,Refrigerator",1,1,"USD","No","Thumbnail","Cats",740,"$740","Monthly",475,"310 Oak","Cincinnati",39.1679,-84.4933,"RentLingo",1577014878,"$57,880","1.76%"
"OH",5664568474,"housing/rent/apartment","Studio apartment 30 E Corry","This unit is located at 30 E Corry, Cincinnati, 45219, OHMonthly rental rates range from $1040 - $3110We have studio - 4 beds units available for rent Apartment available amenities:-- A-c- Fitness facilities- Dishwasher- Furnished- On Bus Line- Controlled Access- Balcony, Deck, Patio- Handicapped access","Cable or Satellite,Clubhouse,Dishwasher,Elevator,Gated,Internet Access,Parking,Patio/Deck,Pool,Refrigerator",1,4,"USD","No","Thumbnail","Cats",1040,"$1,040","Monthly",619,"30 E Corry","Cincinnati",39.1679,-84.4933,"RentLingo",1577014881,"$57,880","1.76%"
"OH",5642313126,"housing/rent/apartment","Three BR 293 E 15th","This unit is located at 293 E 15th, Columbus, 43201, OHMonthly rental rates range from $1050 - $1500We have three - four beds units available for rent Apartment available amenities:-- On-Site Laundry- Range / Oven- Trash Removal Included- Student- Off-Onstreet parking- Dishwasher- Refrigerator","Dishwasher,Parking,Refrigerator",1,3,"USD","No","Thumbnail","Cats",1050,"$1,050","Monthly",950,"293 E 15th","Columbus",39.9974,-82.9829,"RentLingo",1575637932,"$57,880","1.76%"
"OK",5668616656,"housing/rent/apartment","One BR 7777 South Memorial Dr.","This unit is located at 7777 South Memorial Dr., Tulsa, 74133, OKMonthly rental rates range from $730 - $990We have one - two beds units available for rent Apartment features include:-- Ac- Dishwasher- Sheltered parking- Fitness facilities- Pool- Balcony, Deck, Patio- In-Unit Laundry- Fireplace","Dishwasher,Fireplace,Parking,Patio/Deck,Pool",1,1,"USD","No","Thumbnail","Cats,Dogs",730,"$730","Monthly",558,"7777 South Memorial Drive","Tulsa",36.116,-95.9281,"RentLingo",1577358741,"$54,998","2.09%"
"OK",5668614935,"housing/rent/apartment","One BR 500 Central Park Dr.","This unit is located at 500 Central Park Dr., Oklahoma City, 73105, OKMonthly rental rates range from $820 - $1280We have one - three beds units available for rent Apartment features include:-- A/c- Balcony, Deck, Patio- Business facility- Pool- Dishwasher- Fitness facilities- Storage","Dishwasher,Patio/Deck,Pool,Storage",1,1,"USD","No","Thumbnail","Cats,Dogs",820,"$820","Monthly",777,"500 Central Park Drive","Oklahoma City",35.471,-97.5299,"RentLingo",1577358640,"$54,998","2.09%"
"OK",5668623390,"housing/rent/apartment","Three BR 7724 E Independence St","This unit is located at 7724 E Independence St, Tulsa, 74115, OKMonthly rental rates range from $800We have 3 beds units available for rent Apartment features include:-- Living Room- Pantry- Refrigerator- Balcony, Deck, Patio- Storage- Walk in Closets- Laundry hookups- Wooden floors","Patio/Deck,Refrigerator,Storage",1,3,"USD","No","Thumbnail","Cats,Dogs",800,"$800","Monthly",900,"7724 E Independence St","Tulsa",36.116,-95.9281,"RentLingo",1577359174,"$54,998","2.09%"
"OK",5668623348,"housing/rent/apartment","One BR 2613 E Archer St.","This unit is located at 2613 E Archer St., Tulsa, 74110, OKMonthly rental rates range from $495We have 1 beds units available for rent Apartment features include:-- Public Transportation- Hardwood flooring- Overhead fans- Refrigerator- Porch- Freezer- Living Room- Range / Oven","Parking,Refrigerator",1,1,"USD","No","Thumbnail","Cats,Dogs",495,"$495","Monthly",360,"2613 E Archer St","Tulsa",36.116,-95.9281,"RentLingo",1577359172,"$54,998","2.09%"
"OK",5668616640,"housing/rent/apartment","One BR 7350 South Garnett Road","This unit is located at 7350 South Garnett Road, Broken Arrow, 74012, OKMonthly rental rates range from $830 - $1170We have one - three beds units available for rent Apartment features include:-- Balcony, Deck, Patio- Furnished- Controlled Access- In-Unit Laundry- Ac- Fitness facilities- Dishwasher- Fireplace","Dishwasher,Fireplace,Garbage Disposal,Patio/Deck,Pool",1,1,"USD","No","Thumbnail","Cats,Dogs",830,"$830","Monthly",801,"7350 South Garnett Rd","Broken Arrow",36.0341,-95.7854,"RentLingo",1577358741,"$54,998","2.09%"
"OK",5668622069,"housing/rent/apartment","One BR 1201 Covell Village Dr","This unit is located at 1201 Covell Village Dr, Edmond, 73003, OKMonthly rental rates range from $891 - $1476We have one - three beds units available for rent Apartment features include:-- Surface Parking- Fitness facilities","Parking",1,1,"USD","No","Thumbnail","Cats,Dogs",891,"$891","Monthly",832,"1201 Covell Village Drive","Edmond",35.6757,-97.4949,"RentLingo",1577359101,"$54,998","2.09%"
"OK",5659919141,"housing/rent/apartment","Four BR 7433 NW 129th Street","This unit is located at 7433 NW 129th Street, Oklahoma City, 73142, OKMonthly rental rates range from $1695We have 4 beds units available for rent","Clubhouse,Gated,Parking,Patio/Deck,Pool",2,4,"USD","No","Thumbnail","None",1695,"$1,695","Monthly",2130,"7433 NW 129th St","Oklahoma City",35.471,-97.5299,"RentLingo",1576667834,"$54,998","2.09%"
"OK",5668614949,"housing/rent/apartment","Studio apartment 800 N. Oklahoma Ave.","This unit is located at 800 N. Oklahoma Ave., Oklahoma City, 73104, OKMonthly rental rates range from $1050 - $2155We have studio - 3 beds units available for rent Apartment features include:-- Balcony, Deck, Patio- On-Site Laundry- Business facility- Dishwasher- Pool- Ac- In-Unit Laundry- Fitness facilities","Dishwasher,Patio/Deck,Pool",1,3,"USD","No","Thumbnail","Cats,Dogs",1050,"$1,050","Monthly",545,"800 N Oklahoma Avenue","Oklahoma City",35.471,-97.5299,"RentLingo",1577358641,"$54,998","2.09%"
"OK",5664595455,"housing/rent/apartment","Three BR 1823 Windhill Ave","This unit is located at 1823 Windhill Ave, Edmond, 73034, OKMonthly rental rates range from $1295We have 3 beds units available for rent","Basketball,Fireplace,Pool",2,3,"USD","No","Thumbnail","None",1295,"$1,295","Monthly",1783,"1823 Windhill Avenue","Edmond",35.6757,-97.4949,"RentLingo",1577016896,"$54,998","2.09%"
"OK",5668614946,"housing/rent/apartment","One BR 6600 Se 74th. St.","This unit is located at 6600 Se 74th. St., Oklahoma City, 73135, OKMonthly rental rates range from $845 - $1275We have one - three beds units available for rent Apartment features include:-- Storage- Pool- Air conditioner- Refrigerator- In-Unit Laundry- Fitness facilities- Balcony, Deck, Patio- Dishwasher","Basketball,Cable or Satellite,Dishwasher,Gated,Internet Access,Patio/Deck,Pool,Refrigerator,Storage",1,1,"USD","No","Thumbnail","Cats,Dogs",845,"$845","Monthly",662,"6600 SE 74th St","Oklahoma City",35.471,-97.5299,"RentLingo",1577358641,"$54,998","2.09%"
"OK",5668611135,"housing/rent/apartment","One BR 9200 N. Macarthur Blvd","This unit is located at 9200 N. Macarthur Blvd, Oklahoma City, 73132, OKMonthly rental rates range from $679 - $925We have one - three beds units available for rent Apartment features include:-- Balcony, Deck, Patio- Pool- On-Site Laundry- Dishwasher- Air conditioner- Refrigerator","Dishwasher,Patio/Deck,Pool,Refrigerator",1,1,"USD","No","Thumbnail","Cats,Dogs",679,"$679","Monthly",750,"9200 N Macarthur Boulevard","Oklahoma City",35.471,-97.5299,"RentLingo",1577358395,"$54,998","2.09%"
"OK",5668614920,"housing/rent/apartment","Studio apartment 9401 South Shartel","This unit is located at 9401 South Shartel, Oklahoma City, 73139, OKMonthly rental rates range from $530 - $955We have studio - 3 beds units available for rent Apartment features include:-- Business facility- Balcony, Deck, Patio- Dishwasher- On-Site Laundry- Air conditioner- Pool- Fitness facilities","Dishwasher,Patio/Deck,Pool",1,3,"USD","No","Thumbnail","Cats,Dogs",530,"$530","Monthly",564,"9401 South Shartel","Oklahoma City",35.471,-97.5299,"RentLingo",1577358639,"$54,998","2.09%"
"OK",5668611130,"housing/rent/apartment","One BR 2073 W. Lindsey","This unit is located at 2073 W. Lindsey, Norman, 73069, OKMonthly rental rates range from $620 - $1085We have one - three beds units available for rent Apartment features include:-- Air conditioned- Dishwasher- Garbage Disposal- Pool- Balcony, Deck, Patio- On-Site Laundry- Refrigerator- Surface Parking","Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator",1,1,"USD","No","Thumbnail","Cats,Dogs",620,"$620","Monthly",540,"2073 W Lindsey","Norman",35.2399,-97.4552,"RentLingo",1577358395,"$54,998","2.09%"
"OK",5668614924,"housing/rent/apartment","One BR 12701 N. Pennsylvania Ave.","This unit is located at 12701 N. Pennsylvania Ave., Oklahoma City, 73120, OKMonthly rental rates range from $784 - $1134We have one - three beds units available for rent Apartment features include:-- Pool- Balcony, Deck, Patio- Walk in Closets- Dishwasher- Fireplace- Air conditioner- Refrigerator- In-Unit Laundry","Dishwasher,Fireplace,Patio/Deck,Pool,Refrigerator",1,1,"USD","No","Thumbnail","Cats,Dogs",784,"$784","Monthly",744,"12701 N Pennsylvania Avenue","Oklahoma City",35.471,-97.5299,"RentLingo",1577358639,"$54,998","2.09%"
"OK",5668616663,"housing/rent/apartment","One BR 1414 East 39th St.","This unit is located at 1414 East 39th St., Tulsa, 74105, OKMonthly rental rates range from $1220 - $1730We have one - two beds units available for rent Apartment features include:-- Balcony, Deck, Patio- A/c- Fitness facilities- Pool- Business facility- In-Unit Laundry- Dishwasher","Dishwasher,Patio/Deck,Pool",1,1,"USD","No","Thumbnail","Cats,Dogs",1220,"$1,220","Monthly",724,"1414 East 39th St","Tulsa",36.116,-95.9281,"RentLingo",1577358742,"$54,998","2.09%"
"OK",5668616643,"housing/rent/apartment","One BR 9602 South Memorial Dr.","This unit is located at 9602 South Memorial Dr., Tulsa, 74133, OKMonthly rental rates range from $740 - $1330We have one - three beds units available for rent Apartment features include:-- Balcony, Deck, Patio- Fireplace- A-c- Fitness facilities- Dishwasher- Pool- In-Unit Laundry","Dishwasher,Fireplace,Patio/Deck,Pool",1,1,"USD","No","Thumbnail","Cats,Dogs",740,"$740","Monthly",726,"9602 South Memorial Drive","Tulsa",36.116,-95.9281,"RentLingo",1577358741,"$54,998","2.09%"
